item_id,order_id,product_id,quantity,unit_price,discount_percent
I0007861,O002673,P0107,5,72561.32,3.75
I0007862,O002673,P0004,1,149611.66,36.37
I0007863,O002674,P0479,5,2674.49,6.18
I0007864,O002675,P0107,2,79483.63,4.61
I0007865,O002675,P0465,4,2230.31,23.78
I0007866,O002675,P0395,4,2982.18,6.53
I0007867,O002676,P0265,3,36323.99,22.23
I0007868,O002677,P0294,2,15558.22,34.34
I0007869,O002677,P0335,2,18202.68,38.13
I0007870,O002677,P0278,4,10618.3,44.78
I0007871,O002678,P0324,4,1050.26,9.35
I0007872,O002678,P0344,4,28458.78,15.07
I0007873,O002678,P0144,5,4677.85,27.3
I0007874,O002678,P0135,1,2680.15,48.3
I0007875,O002679,P0382,1,1250.28,23.94
I0007876,O002679,P0004,5,190500.54,44.8
I0007877,O002680,P0306,3,27297.19,42.15
I0007878,O002680,P0443,5,1886.44,37.03
I0007879,O002680,P0336,1,1966.28,45.72
I0007880,O002681,P0230,5,5725.23,6.34
I0007881,O002681,P0042,2,55236.65,26.11
I0007882,O002681,P0342,3,16122.83,33.94
I0007883,O002681,P0401,3,1033.78,8.75
I0007884,O002681,P0237,1,11901.12,23.83
I0007885,O002682,P0038,2,62660.98,37.08
I0007886,O002682,P0389,3,571.33,25.4
I0007887,O002682,P0369,5,24731.44,19.66
I0007888,O002682,P0024,1,31618.28,15.58
I0007889,O002683,P0429,3,2123.94,14.32
I0007890,O002683,P0315,4,34324.52,9.79
I0007891,O002683,P0045,2,34878.22,10.85
I0007892,O002684,P0475,3,753.18,43.65
I0007893,O002684,P0401,2,1187.84,41.91
I0007894,O002684,P0432,1,752.48,29.85
I0007895,O002684,P0430,5,3295.01,42.62
I0007896,O002684,P0376,3,2677.72,9.79
I0007897,O002685,P0327,4,30007.89,32.88
I0007898,O002685,P0201,2,9398.65,26.57
I0007899,O002685,P0444,3,3359.58,37.77
I0007900,O002686,P0228,2,4277.33,19.81
I0007901,O002686,P0233,1,6597.04,43.92
I0007902,O002687,P0101,5,195883.86,13.73
I0007903,O002687,P0326,1,26348.55,3.77
I0007904,O002687,P0013,4,31945.81,1.56
I0007905,O002687,P0193,2,3433.95,22.06
I0007906,O002688,P0418,2,2524.82,43.19
I0007907,O002688,P0145,3,8646.9,16.37
I0007908,O002689,P0006,1,148106.42,9.87
I0007909,O002690,P0335,5,17137.86,0.64
I0007910,O002690,P0110,5,123665.04,32.25
I0007911,O002691,P0221,4,4168.5,15.08
I0007912,O002691,P0436,2,1915.9,14.85
I0007913,O002692,P0412,5,2103.73,40.66
I0007914,O002692,P0326,2,30807.12,7.54
I0007915,O002692,P0267,3,7523.29,48.75
I0007916,O002692,P0071,3,78879.84,39.51
I0007917,O002693,P0062,1,101418.47,45.89
I0007918,O002693,P0209,2,11439.99,14.64
I0007919,O002693,P0026,2,125957.14,47.59
I0007920,O002693,P0320,1,29752.12,0.57
I0007921,O002693,P0346,-5,17177.74,2.53
I0007922,O002694,P0207,3,10616.18,26.88
I0007923,O002694,P0101,4,190724.89,45.31
I0007924,O002694,P0362,3,13149.23,47.23
I0007925,O002694,P0463,2,2820.0,15.06
I0007926,O002695,P0152,5,891.06,27.92
I0007927,O002695,P0031,4,76168.71,32.65
I0007928,O002696,P0447,1,2406.24,17.16
I0007929,O002696,P0241,2,4214.67,25.99
I0007930,O002696,P0410,4,2429.58,35.71
I0007931,O002696,P0364,5,16429.88,47.87
I0007932,O002697,P0115,2,155822.58,1.42
I0007933,O002697,P0462,4,2070.93,30.85
I0007934,O002698,P0414,3,539.73,36.49
I0007935,O002698,P0188,3,6056.73,12.66
I0007936,O002698,P0373,5,4605.89,11.27
I0007937,O002698,P0161,3,7830.77,28.66
I0007938,O002698,P0059,3,94171.01,43.37
I0007939,O002699,P0227,2,2933.6,48.48
I0007940,O002699,P0402,1,2018.43,21.89
I0007941,O002699,P0291,2,26169.77,38.38
I0007942,O002699,P0225,3,1489.58,34.48
I0007943,O002700,P0185,4,1491.79,2.83
I0007944,O002700,P0082,4,179285.77,7.2
I0007945,O002700,P0068,2,95153.77,18.03
I0007946,O002700,P0485,5,636.14,31.94
I0007947,O002701,P0194,4,8964.83,32.52
I0007948,O002701,P0027,5,23113.45,24.39
I0007949,O002701,P0006,2,158497.54,34.48
I0007950,O002702,P0111,2,81965.24,43.2
I0007951,O002702,P0284,5,10557.0,40.29
I0007952,O002702,P0440,3,4057.23,26.97
I0007953,O002702,P0248,4,1272.17,2.48
I0007954,O002703,P0145,4,8062.5,7.19
I0007955,O002703,P0257,-4,1743.86,2.31
I0007956,O002703,P0382,5,1672.5,39.03
I0007957,O002703,P0357,5,18754.31,29.26
I0007958,O002704,P0500,2,2268.58,16.8
I0007959,O002704,P0167,4,9618.76,16.23
I0007960,O002704,P0274,2,15265.21,41.56
I0007961,O002705,P0128,1,5025.53,29.16
I0007962,O002705,P0116,4,126204.99,39.6
I0007963,O002705,P0381,1,2167.38,32.46
I0007964,O002705,P0058,4,70922.82,40.57
I0007965,O002706,P0171,4,13806.35,29.91
I0007966,O002706,P0209,4,10904.85,39.61
I0007967,O002706,P0371,3,35952.48,45.28
I0007968,O002706,P0144,4,3414.26,23.29
I0007969,O002707,P0093,5,152958.85,31.36
I0007970,O002707,P0305,4,22835.59,5.42
I0007971,O002707,P0086,4,96952.97,37.09
I0007972,O002707,P0191,2,1810.71,28.68
I0007973,O002708,P0467,3,4155.17,26.17
I0007974,O002708,P0430,1,2942.04,30.83
I0007975,O002709,P0460,4,1733.76,35.11
I0007976,O002709,P0367,5,27963.86,28.67
I0007977,O002709,P0369,2,25048.75,44.09
I0007978,O002709,P0390,2,3013.34,36.62
I0007979,O002710,P0139,2,753.43,40.1
I0007980,O002710,P0311,3,30980.59,32.56
I0007981,O002710,P0444,3,2725.39,25.52
I0007982,O002710,P0226,5,4358.01,22.97
I0007983,O002711,P0317,1,19184.91,32.07
I0007984,O002711,P0280,5,19797.21,26.85
I0007985,O002711,P0032,4,95417.37,18.68
I0007986,O002711,P0475,1,850.09,44.38
I0007987,O002711,P0026,5,107695.16,46.15
I0007988,O002712,P0318,1,16330.07,28.08
I0007989,O002712,P0186,4,4230.75,20.17
I0007990,O002712,P0182,4,1263.08,10.92
I0007991,O002713,P0285,5,24060.56,38.72
I0007992,O002714,P0120,2,63070.33,28.39
I0007993,O002714,P0353,3,39660.18,34.01
I0007994,O002714,P0295,-4,14063.42,16.1
I0007995,O002715,P0179,5,9275.14,29.7
I0007996,O002715,P0162,3,2923.14,30.21
I0007997,O002716,P0345,1,38250.13,28.45
I0007998,O002717,P0044,3,130373.11,8.34
I0007999,O002717,P0428,2,3142.05,1.48
I0008000,O002717,P0440,3,4413.09,48.59
I0008001,O002717,P0402,4,2254.18,7.39
I0008002,O002718,P0486,1,1626.03,20.14
I0008003,O002719,P0328,5,10920.64,30.1
I0008004,O002719,P0478,-3,3473.26,43.75
I0008005,O002719,P0337,4,39909.14,40.45
I0008006,O002719,P0211,3,4267.53,2.97
I0008007,O002719,P0041,2,96534.02,34.62
I0008008,O002720,P0257,5,1903.44,29.99
I0008009,O002720,P0460,5,1205.25,29.88
I0008010,O002720,P0031,5,66312.95,11.15
I0008011,O002720,P0209,4,10264.19,28.92
I0008012,O002720,P0405,4,1021.92,32.98
I0008013,O002721,P0377,3,1702.87,29.94
I0008014,O002721,P0294,2,16486.75,42.36
I0008015,O002721,P0034,5,34789.42,48.08
I0008016,O002721,P0466,5,2439.03,35.95
I0008017,O002721,P0056,5,40684.07,10.61
I0008018,O002722,P0223,2,2991.11,43.36
I0008019,O002722,P0478,3,3014.63,47.7
I0008020,O002722,P0396,2,3287.63,38.74
I0008021,O002722,P0324,4,1139.48,30.52
I0008022,O002723,P0259,1,6383.92,34.15
I0008023,O002724,P0092,4,108562.86,14.92
I0008024,O002724,P0483,2,1436.28,14.24
I0008025,O002724,P0077,3,31620.33,44.88
I0008026,O002724,P0207,2,9565.92,35.41
I0008027,O002724,P0013,3,43850.91,3.5
I0008028,O002725,P0050,2,35618.16,34.78
I0008029,O002725,P0333,4,10191.74,2.43
I0008030,O002725,P0232,3,8545.65,1.87
I0008031,O002725,P0256,3,822.84,13.54
I0008032,O002725,P0500,4,1785.29,2.79
I0008033,O002726,P0060,1,50735.85,46.74
I0008034,O002726,P0129,3,9096.89,27.57
I0008035,O002727,P0135,2,3155.32,12.65
I0008036,O002728,P0178,3,8854.92,25.19
I0008037,O002728,P0069,2,63887.89,6.91
I0008038,O002728,P0152,3,884.15,33.7
I0008039,O002728,P0275,2,19247.47,27.14
I0008040,O002728,P0084,4,83142.85,18.97
I0008041,O002729,P0396,4,3141.16,18.08
I0008042,O002729,P0207,4,11337.38,6.66
I0008043,O002729,P0355,1,25738.82,30.31
I0008044,O002729,P0233,3,6845.49,7.9
I0008045,O002729,P0344,1,26750.8,29.83
I0008046,O002730,P0259,4,5234.33,3.63
I0008047,O002730,P0362,2,12632.79,34.23
I0008048,O002730,P0327,5,29097.92,42.56
I0008049,O002730,P0138,5,8670.74,9.05
I0008050,O002730,P0017,4,64012.27,41.7
I0008051,O002731,P0144,5,4941.47,47.19
I0008052,O002731,P0313,1,2592.75,12.02
I0008053,O002731,P0009,5,141708.2,48.0
I0008054,O002731,P0072,5,136185.1,41.63
I0008055,O002731,P0391,3,4094.81,19.78
I0008056,O002732,P0120,1,56141.95,30.87
I0008057,O002732,P0024,2,37125.32,24.85
I0008058,O002733,P0482,2,3860.12,23.25
I0008059,O002733,P0395,1,3452.32,28.91
I0008060,O002734,P0453,1,359.03,11.02
I0008061,O002734,P0081,2,45922.29,37.86
I0008062,O002734,P0208,5,4898.63,39.02
I0008063,O002734,P0142,1,1496.93,8.64
I0008064,O002734,P0325,3,25318.73,33.59
I0008065,O002735,P0146,2,2472.97,34.91
I0008066,O002736,P0333,4,10680.6,37.19
I0008067,O002736,P0222,-2,11601.74,31.54
I0008068,O002737,P0216,1,5856.37,8.9
I0008069,O002737,P0039,-3,154838.98,1.03
I0008070,O002738,P0029,2,35795.73,18.23
I0008071,O002738,P0114,1,113449.04,12.56
I0008072,O002738,P0241,1,4377.56,21.74
I0008073,O002739,P0017,2,82753.43,1.74
I0008074,O002739,P0063,3,113981.52,25.37
I0008075,O002739,P0336,3,1944.33,44.93
I0008076,O002739,P0400,-5,763.77,47.32
I0008077,O002740,P0452,4,1587.45,31.07
I0008078,O002740,P0443,3,1756.56,39.02
I0008079,O002741,P0119,2,96507.0,31.21
I0008080,O002741,P0353,5,38885.59,15.26
I0008081,O002742,P0500,2,1814.88,6.91
I0008082,O002742,P0191,1,1264.22,20.15
I0008083,O002742,P0020,5,91437.01,17.88
I0008084,O002742,P0044,5,126395.04,22.39
I0008085,O002742,P0159,-3,995.57,35.12
I0008086,O002743,P0373,3,5564.42,26.12
I0008087,O002743,P0280,1,16984.38,46.54
I0008088,O002744,P0140,3,10227.41,5.43
I0008089,O002744,P0139,2,901.99,18.76
I0008090,O002744,P0142,4,1724.57,12.82
I0008091,O002745,P0345,3,29076.81,42.02
I0008092,O002746,P0321,4,2997.95,9.27
I0008093,O002746,P0362,2,10410.36,25.5
I0008094,O002746,P0203,1,5480.68,24.58
I0008095,O002746,P0232,4,11506.63,5.3
I0008096,O002747,P0250,5,5634.12,32.94
I0008097,O002747,P0218,5,8475.26,42.7
I0008098,O002747,P0136,4,3200.53,42.34
I0008099,O002747,P0441,3,2110.71,0.53
I0008100,O002748,P0279,3,1377.11,42.54
I0008101,O002748,P0229,3,9051.37,19.36
I0008102,O002748,P0444,4,3263.06,37.83
I0008103,O002748,P0374,5,9605.58,3.48
I0008104,O002748,P0346,-2,13042.38,17.74
I0008105,O002749,P0236,1,1454.95,49.94
I0008106,O002750,P0416,3,2430.71,3.61
I0008107,O002750,P0117,4,36019.97,19.36
I0008108,O002750,P0494,2,1009.25,43.13
I0008109,O002750,P0349,3,12222.21,29.42
I0008110,O002751,P0421,3,2973.71,42.49
I0008111,O002751,P0325,1,27960.6,4.38
I0008112,O002752,P0199,3,5264.78,10.56
I0008113,O002752,P0386,5,4445.88,31.3
I0008114,O002752,P0112,2,80749.94,41.33
I0008115,O002752,P0187,1,5874.96,27.14
I0008116,O002752,P0267,4,9634.48,2.17
I0008117,O002753,P0472,4,3574.27,42.63
I0008118,O002753,P0092,4,122641.56,46.75
I0008119,O002753,P0365,3,14283.61,27.62
I0008120,O002754,P0165,4,13088.64,15.28
I0008121,O002754,P0061,5,32027.31,14.1
I0008122,O002754,P0126,1,11105.0,21.51
I0008123,O002754,P0277,4,7101.32,40.61
I0008124,O002755,P0302,1,14132.3,33.59
I0008125,O002755,P0225,3,1316.18,21.39
I0008126,O002755,P0281,1,19733.24,3.81
I0008127,O002755,P0026,5,149087.1,19.04
I0008128,O002756,P0164,4,5990.86,34.99
I0008129,O002756,P0046,4,64320.66,29.37
I0008130,O002757,P0191,4,1447.25,19.58
I0008131,O002758,P0257,2,1569.56,19.59
I0008132,O002758,P0122,5,168790.38,18.69
I0008133,O002758,P0318,5,13556.06,36.82
I0008134,O002759,P0396,5,2988.53,26.47
I0008135,O002759,P0473,3,1566.02,32.45
I0008136,O002759,P0185,2,1308.74,42.83
I0008137,O002759,P0069,4,65741.0,29.74
I0008138,O002759,P0242,1,9120.27,30.97
I0008139,O002760,P0136,5,3462.56,42.94
I0008140,O002760,P0319,1,25363.38,33.71
I0008141,O002760,P0133,4,1601.5,1.95
I0008142,O002761,P0338,1,20544.54,47.53
I0008143,O002762,P0468,2,3048.08,48.07
I0008144,O002762,P0122,4,165824.36,39.41
I0008145,O002762,P0318,5,16360.3,11.94
I0008146,O002762,P0167,2,9950.2,46.12
I0008147,O002763,P0298,5,24616.85,44.38
I0008148,O002763,P0170,1,3958.75,30.76
I0008149,O002763,P0299,2,5255.97,18.52
I0008150,O002763,P0051,4,142276.72,36.22
I0008151,O002763,P0086,4,70936.3,7.88
I0008152,O002764,P0456,1,1303.21,19.33
I0008153,O002764,P0496,4,2310.74,0.06
I0008154,O002764,P0332,4,2682.21,16.58
I0008155,O002765,P0499,3,518.03,43.12
I0008156,O002765,P0187,-1,6648.76,39.72
I0008157,O002765,P0015,5,117617.26,15.29
I0008158,O002765,P0231,1,4669.45,2.81
I0008159,O002765,P0168,5,7022.46,45.99
I0008160,O002766,P0229,1,8381.45,20.89
I0008161,O002766,P0467,4,2905.27,33.1
I0008162,O002766,P0103,5,80936.16,19.39
I0008163,O002766,P0447,1,2634.06,5.43
I0008164,O002767,P0309,5,18722.41,33.72
I0008165,O002767,P0425,1,1065.19,27.29
I0008166,O002767,P0377,1,2035.97,20.39
I0008167,O002767,P0109,2,206362.09,47.97
I0008168,O002767,P0004,1,192151.1,34.24
I0008169,O002768,P0354,5,17257.84,9.71
I0008170,O002768,P0419,3,2148.85,13.31
I0008171,O002769,P0463,3,2792.41,14.26
I0008172,O002769,P0359,1,28188.21,18.45
I0008173,O002769,P0091,4,104095.24,48.1
I0008174,O002769,P0286,4,27070.81,49.39
I0008175,O002769,P0163,2,10338.05,18.68
I0008176,O002770,P0250,4,5557.25,35.32
I0008177,O002771,P0292,1,8083.56,26.76
I0008178,O002772,P0194,5,8068.1,12.15
I0008179,O002772,P0490,3,1636.52,4.38
I0008180,O002773,P0281,3,17994.23,9.28
I0008181,O002773,P0280,3,18230.88,46.19
I0008182,O002773,P0123,1,137974.34,25.82
I0008183,O002773,P0168,1,10307.51,28.35
I0008184,O002774,P0195,3,10843.01,35.85
I0008185,O002774,P0152,4,982.08,4.29
I0008186,O002774,P0474,3,892.24,6.4
I0008187,O002775,P0444,2,3178.52,17.42
I0008188,O002775,P0464,3,1806.97,10.97
I0008189,O002775,P0499,1,652.56,8.52
I0008190,O002775,P0058,3,56432.8,17.2
I0008191,O002775,P0487,5,1407.19,1.91
I0008192,O002776,P0148,5,8360.47,9.81
I0008193,O002776,P0487,3,1146.78,44.55
I0008194,O002777,P0439,1,1185.89,44.24
I0008195,O002777,P0089,5,109071.27,13.09
I0008196,O002777,P0006,4,189112.37,30.77
I0008197,O002777,P0234,1,7397.01,3.48
I0008198,O002778,P0140,4,13867.05,23.75
I0008199,O002778,P0411,4,2687.81,14.62
I0008200,O002778,P0380,1,2658.73,4.88
I0008201,O002778,P0299,5,6319.27,41.72
I0008202,O002779,P0372,3,2807.24,40.06
I0008203,O002779,P0224,2,11707.51,35.34
I0008204,O002779,P0020,5,84803.57,24.09
I0008205,O002779,P0087,2,80088.71,7.13
I0008206,O002779,P0212,5,6572.52,26.46
I0008207,O002780,P0395,5,3690.91,0.34
I0008208,O002780,P0020,4,104145.18,30.83
I0008209,O002780,P0035,3,30843.86,22.84
I0008210,O002780,P0223,1,2930.1,39.15
I0008211,O002781,P0322,2,35022.76,31.35
I0008212,O002782,P0002,3,118677.73,10.26
I0008213,O002782,P0224,3,10376.79,27.82
I0008214,O002782,P0025,5,90800.58,45.72
I0008215,O002783,P0379,4,2790.7,4.01
I0008216,O002783,P0405,5,1352.83,43.36
I0008217,O002783,P0483,5,1861.27,19.84
I0008218,O002783,P0246,1,6001.32,6.74
I0008219,O002783,P0401,3,1441.17,48.66
I0008220,O002784,P0397,2,1981.24,3.98
I0008221,O002784,P0296,-1,17935.38,46.79
I0008222,O002784,P0124,4,80989.71,26.01
I0008223,O002785,P0478,1,3837.12,41.78
I0008224,O002785,P0291,3,25017.42,14.37
I0008225,O002785,P0058,1,55290.15,2.36
I0008226,O002785,P0041,3,107655.71,29.96
I0008227,O002785,P0318,4,14876.64,9.04
I0008228,O002786,P0411,3,3706.81,43.35
I0008229,O002786,P0119,3,85058.08,13.44
I0008230,O002786,P0241,4,5058.66,5.97
I0008231,O002786,P0286,2,33066.81,48.54
I0008232,O002787,P0392,3,1674.46,10.19
I0008233,O002787,P0460,3,1388.95,30.12
I0008234,O002788,P0255,3,12875.68,12.23
I0008235,O002788,P0356,3,4887.69,17.8
I0008236,O002788,P0239,4,1407.44,39.6
I0008237,O002788,P0225,4,1305.72,39.83
I0008238,O002788,P0225,1,1543.48,49.86
I0008239,O002789,P0306,4,30773.98,17.76
I0008240,O002789,P0299,2,7085.79,8.12
I0008241,O002789,P0027,-3,21473.51,13.32
I0008242,O002789,P0256,4,783.9,37.06
I0008243,O002789,P0117,3,35636.25,20.89
I0008244,O002790,P0153,5,3610.54,47.44
I0008245,O002790,P0005,1,32425.19,41.79
I0008246,O002790,P0374,4,8802.73,28.39
I0008247,O002790,P0332,2,3616.43,1.79
I0008248,O002791,P0131,4,3737.24,2.38
I0008249,O002791,P0476,5,493.43,5.4
I0008250,O002791,P0337,2,37737.43,46.34
I0008251,O002791,P0258,4,10556.53,34.51
I0008252,O002791,P0406,5,1701.39,39.1
I0008253,O002792,P0269,3,3904.49,25.63
I0008254,O002792,P0363,5,35036.05,14.66
I0008255,O002793,P0323,4,28137.18,33.18
I0008256,O002793,P0006,2,137477.52,44.98
I0008257,O002794,P0312,5,26452.25,35.02
I0008258,O002794,P0290,-1,14974.49,30.52
I0008259,O002794,P0376,3,2762.89,13.26
I0008260,O002794,P0488,5,1363.91,16.64
I0008261,O002794,P0011,2,95730.73,1.76
I0008262,O002795,P0131,4,4389.84,16.24
I0008263,O002795,P0276,2,2325.64,41.98
I0008264,O002795,P0225,4,1171.66,0.49
I0008265,O002796,P0076,3,54238.48,12.37
I0008266,O002796,P0210,1,2299.08,31.67
I0008267,O002797,P0308,3,4338.75,36.12
I0008268,O002797,P0280,1,19851.34,14.6
I0008269,O002797,P0195,3,11573.23,20.88
I0008270,O002797,P0255,2,14618.05,31.58
I0008271,O002797,P0376,2,2712.36,38.27
I0008272,O002798,P0093,4,147510.04,34.05
I0008273,O002798,P0303,3,2487.71,19.35
I0008274,O002798,P0202,1,1147.78,45.34
I0008275,O002799,P0254,1,27268.98,27.2
I0008276,O002799,P0266,3,36433.58,2.84
I0008277,O002799,P0421,3,4352.07,40.15
I0008278,O002799,P0363,3,36347.73,19.33
I0008279,O002799,P0110,3,118459.8,42.93
I0008280,O002800,P0499,2,486.05,49.18
I0008281,O002801,P0224,1,9467.2,35.91
I0008282,O002801,P0267,3,7587.39,37.27
I0008283,O002801,P0465,4,1912.27,29.6
I0008284,O002802,P0203,5,5317.5,36.37
I0008285,O002802,P0434,4,2926.01,35.76
I0008286,O002802,P0129,4,6373.69,35.14
I0008287,O002802,P0200,2,9918.35,10.6
I0008288,O002802,P0179,1,9301.69,28.89
I0008289,O002803,P0368,5,20150.84,15.92
I0008290,O002803,P0486,5,1341.7,13.51
I0008291,O002803,P0172,3,8609.92,14.45
I0008292,O002804,P0053,4,84079.39,46.42
I0008293,O002805,P0464,2,2129.38,34.98
I0008294,O002805,P0439,5,1139.28,47.82
I0008295,O002805,P0462,1,1625.3,21.4
I0008296,O002805,P0326,5,24661.5,13.58
I0008297,O002805,P0322,1,37370.04,33.02
I0008298,O002806,P0096,4,63402.22,30.41
I0008299,O002806,P0274,3,15136.56,11.77
I0008300,O002806,P0438,3,2106.13,26.29
I0008301,O002806,P0033,3,56638.25,22.89
I0008302,O002807,P0378,2,2936.26,12.23
I0008303,O002808,P0044,5,154458.05,47.15
I0008304,O002808,P0377,3,2013.02,9.38
I0008305,O002808,P0454,3,2811.51,31.01
I0008306,O002808,P0337,4,39692.63,9.87
I0008307,O002808,P0406,5,1590.9,2.69
I0008308,O002809,P0453,2,366.19,11.1
I0008309,O002809,P0331,1,24306.83,39.2
I0008310,O002809,P0328,1,12736.24,35.92
I0008311,O002810,P0334,4,32144.77,27.95
I0008312,O002811,P0199,4,5001.71,25.35
I0008313,O002811,P0435,2,4290.17,21.68
I0008314,O002811,P0090,1,26156.17,44.94
I0008315,O002811,P0484,1,771.31,39.42
I0008316,O002812,P0234,4,6444.6,26.06
I0008317,O002812,P0221,4,4967.83,14.09
I0008318,O002812,P0479,5,2565.26,24.36
I0008319,O002813,P0491,3,2206.01,0.89
I0008320,O002813,P0021,2,45816.45,8.12
I0008321,O002813,P0285,1,29624.89,18.98
I0008322,O002813,P0059,5,128889.92,3.03
I0008323,O002813,P0411,1,3142.11,16.16
I0008324,O002814,P0274,1,15072.19,20.97
I0008325,O002814,P0133,3,1734.48,23.87
I0008326,O002814,P0045,1,32559.86,34.95
I0008327,O002814,P0056,-1,31639.39,31.58
I0008328,O002815,P0431,5,3191.12,13.3
I0008329,O002815,P0178,3,8592.64,10.74
I0008330,O002815,P0365,4,13794.78,3.51
I0008331,O002816,P0062,2,86578.32,15.37
I0008332,O002816,P0016,5,66563.56,1.26
I0008333,O002816,P0226,1,4505.04,8.85
I0008334,O002816,P0125,1,42964.88,18.78
I0008335,O002817,P0094,4,43790.9,6.47
I0008336,O002817,P0342,5,16513.51,4.67
I0008337,O002817,P0418,2,2253.1,38.47
I0008338,O002817,P0124,2,73782.42,12.81
I0008339,O002817,P0009,3,138611.62,36.18
I0008340,O002818,P0057,3,124361.9,25.19
I0008341,O002818,P0011,5,68448.44,7.64
I0008342,O002818,P0132,2,4765.03,6.35
I0008343,O002818,P0060,5,40932.85,32.27
I0008344,O002818,P0127,-3,3509.91,43.67
I0008345,O002819,P0053,2,80789.69,37.47
I0008346,O002819,P0056,4,40552.47,31.35
I0008347,O002819,P0381,2,2386.09,47.2
I0008348,O002820,P0138,1,7770.17,3.52
I0008349,O002820,P0325,3,26142.36,3.7
I0008350,O002820,P0292,5,8192.13,29.24
I0008351,O002820,P0149,5,1519.07,21.28
I0008352,O002820,P0334,5,27543.45,25.41
I0008353,O002821,P0027,2,22071.38,34.12
I0008354,O002821,P0351,3,27108.37,4.0
I0008355,O002822,P0099,3,132813.48,9.4
I0008356,O002822,P0151,5,6625.13,9.02
I0008357,O002823,P0240,4,4232.88,32.07
I0008358,O002824,P0081,1,46196.46,28.17
I0008359,O002824,P0180,4,4529.81,44.64
I0008360,O002824,P0430,3,3427.64,4.65
I0008361,O002824,P0479,4,2962.61,12.53
I0008362,O002824,P0118,1,90875.3,44.53
I0008363,O002825,P0476,3,702.35,28.21
I0008364,O002825,P0464,3,1946.17,14.53
I0008365,O002825,P0246,1,4940.13,16.67
I0008366,O002825,P0070,-1,68663.65,11.24
I0008367,O002825,P0483,1,1813.37,38.46
I0008368,O002826,P0187,4,7788.25,21.3
I0008369,O002826,P0022,5,93517.6,5.26
I0008370,O002826,P0033,-4,79409.99,46.16
I0008371,O002826,P0442,4,1658.08,22.38
I0008372,O002826,P0141,3,12872.04,6.02
I0008373,O002827,P0410,4,2124.96,16.49
I0008374,O002827,P0084,4,75025.5,48.27
I0008375,O002827,P0456,3,1376.54,23.41
I0008376,O002827,P0492,3,704.2,43.07
I0008377,O002828,P0236,1,1488.63,4.02
I0008378,O002829,P0375,3,4289.31,20.57
I0008379,O002830,P0089,2,124621.0,9.22
I0008380,O002831,P0430,2,3379.24,30.59
I0008381,O002832,P0164,3,6454.27,8.71
I0008382,O002832,P0002,5,124784.88,26.8
I0008383,O002833,P0068,-3,93874.57,34.96
I0008384,O002834,P0142,4,1525.58,0.28
I0008385,O002834,P0294,5,15810.44,9.06
I0008386,O002835,P0097,5,94957.14,12.03
I0008387,O002835,P0115,3,142998.21,12.77
I0008388,O002835,P0021,1,57006.58,25.83
I0008389,O002836,P0374,5,8262.47,29.19
I0008390,O002836,P0272,2,1979.75,4.22
I0008391,O002836,P0327,5,31136.11,47.37
I0008392,O002837,P0264,1,17655.2,46.86
I0008393,O002837,P0148,5,10232.04,28.91
I0008394,O002838,P0404,3,3170.54,15.01
I0008395,O002839,P0147,-1,757.0,20.2
I0008396,O002839,P0499,3,490.45,9.22
I0008397,O002840,P0062,5,116309.4,3.03
I0008398,O002841,P0293,3,4971.83,1.25
I0008399,O002842,P0166,3,759.19,48.0
I0008400,O002842,P0414,3,531.6,39.48
I0008401,O002842,P0486,4,1429.26,44.0
I0008402,O002842,P0219,2,10933.45,19.93
I0008403,O002842,P0436,3,1651.12,15.14
I0008404,O002843,P0026,3,128572.36,44.89
I0008405,O002843,P0089,3,161695.6,20.36
I0008406,O002843,P0203,1,4900.14,1.27
I0008407,O002843,P0429,1,1764.72,5.03
I0008408,O002844,P0242,4,7281.88,29.22
I0008409,O002844,P0181,4,9099.3,8.15
I0008410,O002844,P0494,2,1110.38,23.45
I0008411,O002844,P0092,1,98774.83,3.47
I0008412,O002845,P0114,1,122057.2,42.93
I0008413,O002845,P0287,4,10748.7,40.42
I0008414,O002845,P0277,1,6372.83,38.35
I0008415,O002846,P0005,4,28274.17,19.47
I0008416,O002847,P0311,4,37041.19,42.65
I0008417,O002847,P0430,1,3785.95,4.96
I0008418,O002847,P0302,1,15172.62,3.88
I0008419,O002847,P0406,2,1783.47,41.07
I0008420,O002848,P0186,4,5322.8,36.36
I0008421,O002848,P0459,2,669.66,33.37
I0008422,O002849,P0197,3,826.72,42.51
I0008423,O002849,P0196,5,8051.2,5.86
I0008424,O002849,P0247,2,10948.96,44.82
I0008425,O002849,P0212,3,5619.94,19.73
I0008426,O002850,P0183,2,4269.76,17.83
I0008427,O002850,P0378,5,2996.04,13.66
